calc,b1_0,b1_1,w1_0,w1_0,w1_0,w1_1,b2_0,b2_1,b2_2,w2_0,w2_0,w2_0,w2_1,w2_0,w2_2,cost
6400,-4.1958808839699815,2.4183823046886803,0.006428155368366916,8.679702417105199,4.615475172760042,-3.596057128154512,-6.38570815778704,4.0357597160182825,-9.89079438149017,-0.07723254273831957,-3.7139796891347556,4.575887641989395,-4.193288263824438,8.677964995158023,2.1670529531467793,1.1004715746547102
6500,-4.196096982253351,2.4187536707164425,0.006186400355616185,8.679669610076429,4.615471637654768,-3.594618221377619,-6.386132965734399,4.036562324460986,-9.892811745105158,-0.07861609234011448,-3.7143457616526994,4.575226941513896,-4.193463016712596,8.677902232562891,2.1631970484716394,1.100759231891964
6600,-4.196313618981488,2.4191249743697347,0.005944069810780877,8.67963675325333,4.615468100017756,-3.5931797657648517,-6.386556112683858,4.037365339298111,-9.894834344469215,-0.07999535099641415,-3.7147112380301968,4.574564987671933,-4.193638278204096,8.67783933292557,2.159331033106194,1.1010469128428353
6700,-4.196530796116487,2.4194962190844396,0.005701161762310822,8.679603846249528,4.615464559862787,-3.591741754737589,-6.386977602866694,4.038168760011206,-9.896862199826199,-0.08137033148200717,-3.715076118863487,4.5739017768527415,-4.193814050127462,8.677776295776617,2.155454867839113,1.1013346218826794
6800,-4.196748515622561,2.419867408329479,0.005457674235501047,8.679570888678876,4.6154610172039465,-3.590304181687022,-6.387397440507815,4.038972586078859,-9.898895331478233,-0.08274104653552991,-3.7154404047517633,4.57323730542872,-4.193990334320615,8.677713120645866,2.1515685133441664,1.1016223633824245
6900,-4.196966779465942,2.4202385456069138,0.005213605252594958,8.679537880155465,4.615457472055614,-3.588867039974216,-6.387815629825595,4.039776816976639,-9.900933759785083,-0.08410750885928577,-3.715804096297108,4.572571569755318,-4.194167132630945,8.677649807062439,2.147671930181358,1.101910141708728
7000,-4.197185589614779,2.420609634452056,0.004968952832890182,8.679504820293555,4.6154539244324715,-3.587430322930179,-6.388232175031709,4.040581452177039,-9.902977505163546,-0.08546973111906946,-3.7161671941044156,4.571904566170895,-4.194344446915398,8.67758635455479,2.1437650787981033,1.1021979612241373
7100,-4.197404948039034,2.420980678433578,0.004723714992847176,8.67947170870762,4.615450374349496,-3.5859940238559163,-6.388647080330978,4.041386491149407,-9.905026588086828,-0.08682772594399539,-3.7165296987813154,4.571236290996577,-4.194522279040548,8.677522762650717,2.1398479195304385,1.102485826287245
7200,-4.19762485671037,2.421351681153625,0.004477889746200611,8.679438545012284,4.615446821821974,-3.584558136022496,-6.389060349921215,4.0421919333598835,-9.90708102908384,-0.08818150592633085,-3.7168916109381027,4.570566740536138,-4.194700630882676,8.677459030877387,2.1359204126042837,1.1027737412528493
7300,-4.197845317602052,2.4217226462479333,0.004231475104073619,8.679405328822336,4.615443266865512,-3.583122652671091,-6.38947198799307,4.04299777827135,-9.909140848738527,-0.08953108362133344,-3.717252931187663,4.569895911075857,-4.194879504327858,8.677395158761367,2.13198251813674,1.103061710472112
7400,-4.198066332688825,2.422093577385945,0.003984469075094908,8.679372059752684,4.6154397094960204,-3.5816875670130375,-6.389881998729879,4.043804025343355,-9.91120606768916,-0.09087647154709282,-3.717613660145401,4.569223798884388,-4.195058901272039,8.67733114582865,2.1280341961374347,1.1033497382927169
7500,-4.198287903946795,2.422464478270942,0.0037368696655188443,8.679338737418371,4.615436149729737,-3.580252872229876,-6.390290386307521,4.044610674032056,-9.913276706627595,-0.09221768218437688,-3.7179737984291696,4.568550400212617,-4.195238823621118,8.677266991604693,2.124075406509914,1.1036378290590276
7600,-4.198510033353326,2.422835352640161,0.0034886748793485182,8.67930536143454,4.615432587583218,-3.578818561473397,-6.390697154894269,4.045417723790156,-9.915352786298515,-0.09355472797648207,-3.7183333466591986,4.567875711293524,-4.195419273291028,8.67720269561442,2.120106109053071,1.1039259871122515
7700,-4.198732722886901,2.4232062042649316,0.0032398827184618732,8.679271931416414,4.615429023073349,-3.577384627865677,-6.391102308650651,4.046225174066832,-9.917434327498645,-0.09488762132908775,-3.718692305458026,4.567199728342049,-4.195600252207825,8.677138257382264,2.11612626346263,1.104214216790594
7800,-4.198955974527013,2.423577036950804,0.002990491182740935,8.6792384469793,4.615425456217353,-3.5759510644991153,-6.391505851729306,4.04703302430768,-9.919521351075948,-0.09621637461011495,-3.719050675450429,4.566522447554943,-4.1957817623077664,8.677073676432206,2.112135829332678,1.1045025224294225
7900,-4.199179790254022,2.423947854537695,0.0027404982702042015,8.679204907738553,4.615421887032783,-3.5745178644364684,-6.391907788274852,4.047841273954643,-9.92161387792879,-0.09754100014958889,-3.7194084572633503,4.565843865110635,-4.195963805537404,8.67700895228779,2.1081347661572347,1.1047909083614267
8000,-4.199404172049048,2.4243186609000156,0.0024899019771422544,8.679171313309565,4.615418315537529,-3.5730850207108746,-6.392308122423743,4.04864992244594,-9.923711929005083,-0.09886151023950565,-3.7197656515258335,4.565163977169077,-4.196146383853654,8.67694408447218,2.104123033331885,1.1050793789167765
8100,-4.19962912189381,2.424689459946822,0.0022387002982566383,8.679137663307753,4.615414741749834,-3.571652526325879,-6.392706858304144,4.04945896921601,-9.925815525301399,-0.10017791713370264,-3.7201222588689546,4.56448277987162,-4.196329499223902,8.676879072508141,2.1001005901554506,1.1053679384232853
8200,-4.199854641770512,2.42506025562196,0.001986891226802076,8.67910395734854,4.615411165688287,-3.5702203742554595,-6.393104000035797,4.050268413695431,-9.927924687862056,-0.10149023304773318,-3.7204782799257536,4.563800269340846,-4.196513153626079,8.676813915918135,2.09606739583172,1.1056565912065697
8300,-4.200080733661683,2.4254310519042166,0.001734472754732068,8.679070195047338,4.61540758737183,-3.56878855744404,-6.393499551729894,4.051078255310862,-9.930039437778186,-0.10279847015874465,-3.7208337153311724,4.563116441680437,-4.196697349048757,8.676748614224303,2.0920234094712273,1.1059453415902136
8400,-4.200307399550051,2.425801852807469,0.001481442872847941,8.679036376019535,4.615404006819765,-3.567357068806507,-6.393893517488947,4.051888493484968,-9.932159796186761,-0.10410264060536052,-3.7211885657219788,4.562431292975019,-4.196882087491226,8.676683166948523,2.087968590093085,1.1062341938959277
8500,-4.2005346414183995,2.4261726623808477,0.0012277995709514041,8.679002499880472,4.615400424051755,-3.565925901228218,-6.3942859014066675,4.052699127636358,-9.934285784269603,-0.10540275648756613,-3.721542831736708,4.56174481929002,-4.197067370963603,8.676617573612445,2.083902896626874,1.1065231524437118
8600,-4.200762461249394,2.4265434847088883,0.0009735408380006731,8.678968566245434,4.615396839087829,-3.5644950475650132,-6.394676707567853,4.053510157179501,-9.936417423252367,-0.10669882986659796,-3.7218965140156004,4.561057016671513,-4.197253201486901,8.676551833737516,2.0798262879145812,1.1068122215520197
8700,-4.2009908610254465,2.426914323911701,0.000718664662270219,8.67893457472962,4.615393251948389,-3.563064500643215,-6.3950659400482515,4.054321581524663,-9.938554734403477,-0.10799087276483664,-3.7222496132005283,4.560367881146067,-4.197439581093137,8.67648594684502,2.0757387227126025,1.10710140553792
8800,-4.201219842728561,2.427285184145135,0.00046316903151420675,8.678900524948146,4.615389662654213,-3.56163425325963,-6.395453602914454,4.055133400077838,-9.940697739033046,-0.10927889716570348,-3.7226021299349394,4.5596774087206,-4.197626511825423,8.676419912456131,2.071640159693795,1.1073907087172596
8900,-4.20144940834016,2.427656069600944,0.00020705193313369237,8.678866416516014,4.615386071226457,-3.5602042981815445,-6.395839700223784,4.055945612240671,-9.942846458491776,-0.11056291501356047,-3.7229540648637873,4.558985595382211,-4.197813995738041,8.676353730091925,2.0675305574495986,1.1076801354048276
9000,-4.201679559840933,2.428026984506968,-4.968864565237221E-05,8.678832249048098,4.615382477686672,-3.55877462814672,-6.396224236024174,4.056758217410383,-9.945000914169778,-0.11184293821361373,-3.7233054186334718,4.558292437098039,-4.19800203489657,8.676287399273441,2.063409874492204,1.1079696899145208
9100,-4.2019102992106605,2.428397933127301,-0.0003070547176322501,8.678798022159139,4.615378882056789,-3.55734523586338,-6.39660721435406,4.057571214979704,-9.947161127495457,-0.11311897863182041,-3.723656191891779,4.5575979298151,-4.198190631377949,8.6762209195217,2.0592780692567914,1.108259376559504
9200,-4.202141628428047,2.4287689197624758,-0.0005650482954225873,8.678763735463704,4.615375284359142,-3.555916114010198,-6.396988639242277,4.058384604336786,-9.949327119934248,-0.11439104809479872,-3.7240063852878134,4.556902069460127,-4.198379787270593,8.676154290357768,2.0551351001038256,1.108549199652379
9300,-4.202373549470545,2.4291399487496412,-0.0008236713912855708,8.678729388576194,4.615371684616462,-3.554487255236278,-6.397368514707945,4.0591983848651445,-9.95149891298741,-0.11565915838974157,-3.724355999471939,4.556204851939415,-4.19856950467448,8.676087511302791,2.050980925321417,1.1088391635053472
9400,-4.202606064314176,2.4295110244627574,-0.0010829260169420085,8.678694981110809,4.615368082851885,-3.553058652161135,-6.3977468447603645,4.060012555943567,-9.953676528190725,-0.11692332126433308,-3.7247050350957216,4.555506273138661,-4.198759785701258,8.676020581878012,2.046815503127747,1.1091292724303747
9500,-4.202839174933344,2.4298821513127753,-0.001342814183380271,8.678660512681537,4.615364479088955,-3.551630297374671,-6.398123633398917,4.060827116946044,-9.95585998711322,-0.11818354842666855,-3.7250534928118606,4.554806328922796,-4.198950632474333,8.67595350160486,2.042638791673556,1.1094195307393593
