in1,in2,out1,targ1,cost
1,0,0.9999985457142869,1,2.1149469352574155E-12
1,1,0.9999984961410684,0,0.9999969922843984
0,0,0.9999997476248459,0,0.9999994952497555
0,1,0.9999997408662202,1,6.715031581658876E-14
1,0,0.9999997645509813,1,5.5436240419123866E-14
1,1,0.9999997565250651,0,0.9999995130501895
0,0,0.9999999590659825,0,0.9999999181319666
0,1,0.9999999579697663,1,1.7665405480568837E-15
1,0,0.9999999618113191,1,1.4583753476777401E-15
1,1,0.9999999605095548,0,0.9999999210191111
0,0,0.999999993348615,0,0.99999998669723
0,1,0.9999999931704904,1,4.664220171107318E-17
1,0,0.9999999937947059,1,3.850567432604211E-17
1,1,0.9999999935831817,0,0.9999999871663634
0,0,0.9999999989172481,0,0.9999999978344962
0,1,0.9999999988882518,1,1.2359841691910015E-18
1,0,0.9999999989898655,1,1.0203717718823797E-18
1,1,0.9999999989554323,0,0.9999999979108647
0,0,0.9999999998234229,0,0.9999999996468458
0,1,0.9999999998186941,1,3.287181458562808E-20
1,0,0.9999999998352656,1,2.713743845824428E-20
1,1,0.99999999982965,0,0.9999999996593001
0,0,0.9999999999711513,0,0.9999999999423026
0,1,0.9999999999703787,1,8.77421734104312E-22
1,0,0.9999999999730861,1,7.243588497298112E-22
1,1,0.9999999999721688,0,0.9999999999443376
0,0,0.9999999999952781,0,0.9999999999905562
0,1,0.9999999999951518,1,2.350536250703497E-23
1,0,0.999999999995595,1,1.9404305994251387E-23
1,1,0.9999999999954446,0,0.9999999999908893
0,0,0.9999999999992258,0,0.9999999999984517
0,1,0.999999999999205,1,6.320738265581558E-25
1,0,0.9999999999992777,1,5.217333249248059E-25
1,1,0.999999999999253,0,0.9999999999985061
0,0,0.9999999999998727,0,0.9999999999997453
0,1,0.9999999999998693,1,1.707549826513936E-26
1,0,0.9999999999998813,1,1.4085616826738573E-26
1,1,0.9999999999998773,0,0.9999999999997546
0,0,0.999999999999979,0,0.999999999999958
0,1,0.9999999999999784,1,4.686943112660777E-28
1,0,0.9999999999999805,1,3.818086781269697E-28
1,1,0.9999999999999798,0,0.9999999999999596
0,0,0.9999999999999966,0,0.9999999999999931
0,1,0.9999999999999966,1,1.1845239529959255E-29
1,0,0.9999999999999967,1,1.1093356479670479E-29
1,1,0.9999999999999967,0,0.9999999999999933
0,0,0.9999999999999994,0,0.9999999999999989
0,1,0.9999999999999994,1,3.0814879110195774E-31
1,0,0.9999999999999996,1,1.9721522630525295E-31
1,1,0.9999999999999996,0,0.9999999999999991
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
0,0,1,0,1
0,1,1,1,0
1,0,1,1,0
1,1,1,0,1
